id,title,release_date,year,genres,budget,revenue,popularity,production_companies,production_countries,spoken_languages
1188617,TRUTH OR GUN CHALLENGE (VERY CHALLENGING) (AAAA AA AAAAAAAAA- you) (sorry i din't mean to scare you),2023-10-05,2023,"['Comedy', ' Action']",1,1,3.361,['HoustonionTheGreat'],United States of America,English
1186026,Reframe,2023-09-19,2023,"['Horror', ' Thriller']",300,20,1.058,['Wernik Media'],Netherlands,English
1185432,The haunting in rosemary lane,2023-01-10,2023,"['Horror', ' Documentary']",1000,100,1.16,['Crazyscares production'],United Kingdom,English
1185489,The End of The Generation,2023-09-29,2023,['Drama'],1,2,2.279,['Independente'],Mexico,Spanish
1175818,Wrapped Up,2023-04-11,2023,"['Comedy', ' Romance']",10,999999,0.6,['Rutgers University Film Productions'],United States of America,English
1173804,Eternamente,2023-08-17,2023,"['Romance', ' Horror']",2000,500,0.6,['JASEMDAPK'],Mexico,Spanish
1174526,Goodbye Channel 99,2023-08-26,2023,['Fantasy'],1000,55,0.876,"[""Rosemary's Squid"", ' Bohemian Garden']","Philippines, United States of America",English
1180708,Oh Sweetie!,2023-09-22,2023,"['Horror', ' Drama']",100,100,2.6,['LSM FILMZ'],United States of America,English
1133226,President,2023-05-31,2023,"['Comedy', ' Drama']",400,6000,0.6,"['Midtown Media', ' Claude Watson Arts Program']",Canada,English
1136447,Mineralium,2023-05-18,2023,"['Crime', ' Thriller']",100,100,0.6,"['TEM Films', ' ALDIM Films']",Mexico,Spanish
1137945,Clarence 2,2023-07-01,2023,"['Action', ' Thriller']",100,1,0.6,['Stone Jones Productions'],United States of America,English
1137733,Healing US,2023-05-19,2023,['Documentary'],250000,300,1.42,"['Archivist Entertainment', ' Principle Print & Media']",United States of America,English
1124489,One Minnesota,2020-03-20,2020,"['Horror', ' Romance', ' Mystery', ' History', ' TV Movie']",10000,9000,1.143,"['Göttinger-Film-Atelier GmbH', ' sabotage films GmbH']","Slovenia, United States of America",English
1124853,DOC America,2023-02-19,2023,"['Music', ' Documentary', ' Family']",700000,10,0.6,['CULTZONE Studios'],"Turkey, United States of America",English
1122107,5 Day Scam,2008-12-19,2008,['Comedy'],415596,93613,0.6,"['Pavloff Entertainment', ' TEZ Tour']",Lithuania,"English, Lithuanian, Russian"
1123924,Despejadas,2018-11-29,2018,"['Documentary', ' History']",1000,1000,0.0,['Porto Iracema das Artes'],Brazil,Portuguese
1130493,Donut Disturb,2022-09-01,2022,['Comedy'],9,1,0.6,['NIP Entertainment'],Peru,English
1126839,MONSTER (Short 2021),2021-12-16,2021,"['Thriller', ' Drama', ' Horror', ' Comedy']",145,145,0.6,['MOVIE MONKS MOTION PICTURES'],India,"English, Malayalam"
1127007,Dok,2022-04-06,2022,"['Drama', ' Family']",1000000,3000000,0.6,['ABS-CBN Entertainment'],Philippines,Tagalog
1150895,Mighty Morphin Power Rangers: The Movie - Secrets Revealed,1995-01-01,1995,['Documentary'],15,66,2.649,['20th Century Fox'],United States of America,English
1152844,Tabloid,2021-12-01,2021,"['Comedy', ' Drama']",5,1,0.6,['Shawn Wick Productions'],United States of America,English
1152239,Stoney,2023-04-22,2023,"['Comedy', ' Action']",15,1,0.6,['Shawn Wick Productions'],United States of America,English
1149302,Crawfest,2023-07-10,2023,"['Documentary', ' Music']",1200,400,0.6,['Private Dinner Party'],United States of America,English
1155943,FIM DA GRACOM : Você (Não) Será Lembrada,2023-08-23,2023,"['Documentary', ' Drama', ' Science Fiction', ' Comedy']",5,10,0.681,['studio studio'],Brazil,Portuguese
1155299,For The Love of a Chanel Bag,2018-02-12,2018,['Comedy'],100,120,1.098,"[""Harpeer's Bazaar"", ' Station Films', ' Little Bear Studios']",United States of America,English
1156815,Opening,2023-05-25,2023,['Drama'],75,150,0.739,['Matthew Cavanaugh Pictures'],United States of America,No Language
1153216,They,2004-09-02,2004,['Horror'],10,10,0.6,['Slam Studio'],Maldives,Divehi
1143404,Automaton,2023-01-09,2023,"['Mystery', ' Crime', ' Science Fiction', ' Thriller', ' Drama', ' Horror']",103,2,0.6,"['Scissor Bay Creative Group', ' PunkHouse TV']",Norway,English
1142382,With my father's permission,2023-07-07,2023,['Drama'],60000,4600,0.6,['Moviechi'],Iran,Persian
1142816,"Max,A raposa",2023-06-20,2023,['Mystery'],3,3,0.6,['The Muppets'],Brazil,Portuguese
1142350,Pair of Shoes,2023-07-27,2023,['Drama'],1000,1000,0.6,['Hoplita Studio'],Uzbekistan,Uzbek
1142118,The Hidden Persuaders,2011-07-01,2011,['Drama'],50000,50000,0.6,['Dudley Dangerous Productions'],United Kingdom,English
1146501,Catching Dragonflies,2017-11-30,2017,['Horror'],9720,11000,0.6,['Ivy-Lexon Studios'],United States of America,English
1459882,Cocaine Bear vs. Batman,2025-04-05,2025,"['Horror', ' Action', ' Drama', ' Thriller']",1000,1000,0.0143,['Shortz'],United States of America,English
1461142,110 Lombard,1988-01-01,1988,['Comedy'],20000,200,0.0714,['Atlantis Films'],United States of America,English
1459186,Who doesn’t obey will be lost,1967-07-11,1967,['Drama'],2700,5000,0.0143,['Kuwait TV'],Kuwait,Arabic
1463971,Tokum Ama Yerim,2025-01-31,2025,"['Comedy', ' Horror']",3000,3000,0.0214,['BOY Production'],Turkey,Turkish
1461981,Did Dood vs. James US,2022-01-21,2022,"['Comedy', ' Action']",176,30,0.0143,['Oliver B. Productions'],Canada,English
1463030,Beyond Limits,2025-03-07,2025,['Documentary'],62000,145000,0.0071,['STR'],United Kingdom,English
1453596,Rendez-vous de l'espérance,1950-06-26,1950,['Documentary'],10000,11000,0.1357142857142857,['Parti Communiste Français'],France,French
1453767,Diggy and The Bandits,2001-09-11,2001,"['Crime', ' Animation', ' War', ' Drama', ' Documentary']",447000000,12,0.0,['Bartholomew Compppp'],Puerto Rico,Azerbaijani
1452979,Roblox Has A HUGE AI Problem.,2024-10-10,2024,"['Action', ' Animation', ' Mystery', ' Adventure', ' Crime', ' Family', ' Documentary']",1,1,0.95,['Roblox Cinema'],United States of America,English
1453029,SK8 SP25,2025-03-24,2025,['Documentary'],1,1,0.15,['Horikoshi movie'],Brazil,English
1451721,The Calf,2022-09-13,2022,['Drama'],5000,5000,0.0,['Esen Studios'],Iran,Persian
1451806,"Kings, Queens, and Jack Shit",2025-03-20,2025,['Comedy'],100,100,0.0,['Feast of Fools Productions'],United States of America,English
1451182,Deadpool vs Peter Griffin,2025-02-08,2025,"['Comedy', ' Animation', ' Music']",200,1000000,0.652,['Fightmarker'],United States of America,"English, Spanish"
1451381,Logement Etudiant : Mission Impossible,2025-03-20,2025,['Documentary'],5,5,0.0,['Licane Production'],France,French
1451477,Douglasie : Terre d'Ombres,2022-08-25,2022,"['Thriller', ' History']",2,3,0.0,['Licane Production'],France,French
1456242,Apoteose,2025-03-16,2025,['Drama'],10,10,0.0143,['Desfoco Produções'],Brazil,Portuguese
1457324,The Man and The Simpsons: Hit & Run,2025-03-31,2025,"['Comedy', ' Horror', ' Drama', ' Thriller', ' Adventure', ' Crime']",1,1000000,0.0429,['Cleptoonery'],United States of America,English
1457688,Love Under Construction,2025-02-28,2025,"['Comedy', ' Romance']",600,600,0.1,['Rejaputhra Visual Media'],India,Malayalam
1476521,Under the Grey Sky,2025-02-18,2025,['Drama'],1,1,0.0071,"['Garage Pictures', ' Forcast Films', ' Squid Screen']",United Kingdom,English
1473295,The Angelystor,2025-04-30,2025,"['Horror', ' Thriller', ' Drama', ' Comedy']",30,40,0.1071,['Coleg Cambria'],United Kingdom,"English, Welsh"
1468122,The NeedyMonster,2025-04-01,2025,"['Horror', ' Action', ' Science Fiction', ' Thriller', ' Family', ' Comedy', ' Romance', ' Fantasy', ' History', ' TV Movie', ' Mystery']",150,800000000,0.1,"['Thelma Yellin High School of Arts', ' thelma yellin', ' ITAMAR KIMA']","Israel, Antarctica, South Sudan, North Korea, Czechoslovakia","Norwegian Bokmål, Gaelic, Hebrew, No Language"
1467797,The general's ghost,2015-06-03,2015,['Drama'],10000,10000,0.0071,"['Escola de Cinema', ' JVL Produções']",Brazil,Portuguese
1466883,Sour  Money,2025-04-18,2025,['Comedy'],500,500,0.0,['York University'],Canada,English
1472280,Winter Dawn,2007-04-22,2007,['Mystery'],2400,12500,0.0357,"[""Moinho dell' Arte""]",Brazil,Portuguese
1471387,Mariliendre,2025-04-27,2025,"['Comedy', ' Drama']",20000,40000,0.0,['Suma Content'],Spain,Spanish
1471718,A Lullaby Unlike Any Other,2025-04-27,2025,"['War', ' Drama']",1000,1100,0.0143,['amani jaafer'],Tunisia,Arabic
1473118,Lucifer,2025-03-13,2025,"['Comedy', ' Adventure']",50,70,0.0214,['Bona Fortuna Films'],Spain,Spanish
1471203,Drawhalla,2025-04-28,2025,"['Fantasy', ' Comedy', ' Drama']",400,1000,0.0214,['Roaring Penguin Productions'],United States of America,English
1470880,La Píldora Roja,2025-04-25,2025,"['Drama', ' Horror']",50,1,0.0,['Le puchi studios'],Mexico,Spanish
1428874,Herobrine: The Legend,2013-12-07,2013,"['Horror', ' Thriller']",100,100000,0.903,['TazerCraft'],Brazil,Portuguese
1428702,Catalina,2025-01-27,2025,"['Family', ' Drama']",6000,5000,0.6,"['Analejandra Soffer', ' Inversiones Los Tres Micos']",Venezuela,Spanish
1427073,On Deadly Ground,1994-02-18,1994,['Action'],50000000,49000000,0.9,"['Warner Bros. Pictures', ' Seagal/Nasso Productions']",United States of America,English
1428595,Reflections,2024-05-12,2024,['Drama'],103,171,0.974,['Nateflix Productions'],Canada,English
1431301,Taylor Swift | The Eras Tour (Taylor's Version),2024-03-14,2024,"['Music', ' Documentary']",15000000,261656269,0.959,"['Taylor Swift Productions', ' Silent House Productions']",United States of America,English
1431488,Mr. Groundhog meets Santa Claus,2012-02-02,2012,"['Comedy', ' Fantasy', ' Family']",20,3,0.0,['Royal Cupcake Productions'],United States of America,English
1432460,Edificios Y Botellas,2024-09-23,2024,['Drama'],10,15,0.791,['3-49 producciones'],Colombia,Spanish
1432437,Las plantas de sus pies,2023-09-25,2023,['Drama'],50,50,0.688,['3-49 producciones'],Colombia,Spanish
1432011,Echoes of Hope,2025-02-02,2025,['Drama'],1000,400,0.0,['Paradox House'],Malaysia,Malay
1421494,Mortal Kombat Legacy,2011-04-12,2011,"['Action', ' Adventure', ' Science Fiction', ' Fantasy', ' Crime']",100000,557015,0.0,"['Contradiction Films', ' Goldtooth Creative', ' NetherRealm Studios', ' Warner Bros. Interactive Entertainment', ' Warner Premiere']",United States of America,English
1422706,Paranormal Activity: Spain,2024-06-04,2024,['Horror'],350,15,0.0,['Herb Movies'],Spain,Spanish
1421922,Mafia Mundeer,2023-04-17,2023,['Comedy'],100,9000,1.4,['Vaukesh Bakshi Entertainment'],India,"English, Hindi"
1420871,The Manor,2024-02-24,2024,['Horror'],1,2,0.709,['Slime23Films'],United States of America,English
1425451,Fractured Intimacy,2025-02-01,2025,['Drama'],70,280,1.4,['Black Media Brands Studios'],Nigeria,English
1423405,Karandika,2023-08-15,2023,"['Mystery', ' Drama']",716,432,1.4,"['Nesat Picture', ' SMKN 1 Gunung Sindur', ' Broadcasting Perfilman SMK Negeri 1 Gunung Sindur']",Indonesia,Indonesian
1423120,The Death of the Birth of God,2024-10-14,2024,"['Horror', ' Thriller', ' Comedy', ' Drama']",356,356,1.4,['Everything Beautiful'],United States of America,English
1444304,Langkah Kecil,2025-03-11,2025,"['Drama', ' History']",241,432,0.0,['SMKN 1 Gunung Sindur'],Indonesia,Indonesian
1444702,Connected,2024-08-02,2024,"['Drama', ' Comedy']",27,500,0.6,['TAMAX Studio'],Turkey,"English, Korean, Turkish"
1446160,Taboo,2017-01-07,2017,"['Thriller', ' Drama', ' History', ' Mystery']",13000000,11000000,0.6,"['Scott Free Productions', ' Hardy Son & Baker']",United Kingdom,English
1442515,Dollhouse,2025-02-10,2025,"['Thriller', ' Horror']",1,1,1.333,['Shichihira'],Norway,Japanese
1448132,A Fashion Day in a Fashion Week,2024-05-26,2024,['Documentary'],100,100,0.0,['garms1of1'],United States of America,English
1449118,Bossman,2025-03-13,2025,['Documentary'],100,100,1.4,['Northern Film School'],United Kingdom,English
1449439,Point Of View: 10 Years Of Ariana Grande,2023-03-25,2023,['Documentary'],100,100,0.6,['the ariana space'],United States of America,English
44670,Gold Diggers of Broadway,1929-08-30,1929,"['Comedy', ' Music']",532000,3967000,1.543,['Warner Bros. Pictures'],United States of America,English
1447558,Hitman²,2025-03-11,2025,"['Thriller', ' Crime', ' Comedy', ' Mystery']",4550,3800,0.0,['Slosh Inc.'],United States of America,English
1436601,A Prr do Amor!,2024-11-23,2024,"['Romance', ' Comedy']",1055,2111,0.0,['Independent video'],Brazil,Portuguese
1434899,Uncharted 2: Among Thieves,2009-10-13,2009,"['Animation', ' Adventure', ' Action']",50000000,150000000,0.6,"['Naughty Dog', ' Sony Computer Entertainment']",United States of America,"English, Tibetan"
1439301,Ableism in São Paulo,2024-11-05,2024,"['Documentary', ' TV Movie']",4000,1900,1.078,['Secretaria Municipal de Cultura de São Paulo'],Brazil,Portuguese
1439454,Maxi Manus,2023-02-16,2023,"['War', ' Action', ' Drama']",2,1,0.926,['Mattisfilm'],Norway,Norwegian
1522622,REC.D,2025-08-02,2025,['Music'],1000,2000,0.0071,['Ethic productions'],United Kingdom,English
1521977,Born of Hope,2009-10-03,2009,['Fantasy'],8000,17000,0.0643,['Actors at Work Productions'],United Kingdom,English
1522211,Funny Scrabble,2025-07-29,2025,"['Drama', ' Documentary', ' Comedy']",15000,15,0.0071,"['TGOFV Industries', ' Marvelous! Incorporated', ' Most Controversial Studios']",United States of America,English
1523452,Sleepless eye,2025-04-14,2025,"['Crime', ' Drama', ' Mystery', ' Thriller']",100,100,0.0343,['Effat University'],Saudi Arabia,Arabic
1523641,Solo journey 2,2025-01-01,2025,['Drama'],100000,1000040,0.0586,['R.K. Pictures'],India,Hindi
1527355,Haus of Mercury,2025-06-26,2025,['Documentary'],100,300,0.0071,['Khoshekh Produções'],Brazil,Portuguese
7462,Einfach nur Liebe,1994-07-14,1994,['Drama'],2000000,3500000,1.4,['Avista Film'],Germany,German
1524340,Picture Perfect,2024-05-18,2024,"['Drama', ' Romance']",55,55,0.0286,"['School of Communications', ' XIM University']",India,English
1525747,Aún es diciembre,2025-05-21,2025,"['Fantasy', ' Adventure']",500,500,0.0386,['An Independent Production'],Mexico,Spanish
1525209,Doomsday (Short Film),2024-02-23,2024,['Mystery'],1,1,0.0529,['ShamseenFilms'],Syrian Arab Republic,English
1515475,"Chinchorro: Cultura de la balsa, el anzuelo y el arpón",2022-03-01,2022,"['Documentary', ' TV Movie', ' History']",100,100,0.0071,['Compañía Circo En La Cuerda'],Chile,Spanish
1514866,touching electricity,2025-07-12,2025,"['Documentary', ' Drama']",10000,50000,0.0143,['jeffreybablufilms'],India,"English, Hindi"
1512659,Not your valentine,2025-07-12,2025,"['Comedy', ' Romance']",5,50,0.05,['FC productions'],India,"English, Tamil"
1511992,Losinj,2023-05-18,2023,['Documentary'],3000,25000,0.1286,['A Jan Pance Production'],Slovenia,"Croatian, English, Serbian"
1519088,Da Rua,2024-07-21,2024,['Documentary'],10,10,0.05,['Coletivo Nave'],Brazil,Portuguese
1518849,Beach Love,2024-12-02,2024,"['Comedy', ' Romance']",180,300,0.0214,['Direct Tales Media'],Kuwait,English
1517264,PANDEMONIUM,2025-07-05,2025,"['Music', ' Drama', ' Romance']",100,1,0.0571,['Strange Enterntainment'],France,French
1516674,Matrimônio,2025-07-02,2025,"['Drama', ' Romance']",25,25,0.0286,['Universidade Federal do Rio de Janeiro (UFRJ)'],Brazil,Portuguese
1538219,Dix-sept ans pour toujours,2015-01-01,2015,['Mystery'],10,15,0.0,['Noodles Production'],France,French
1539231,Shin Godzilla:ORTHOchromatic,2023-10-27,2023,"['Action', ' Science Fiction', ' Horror']",15000000,78053145,0.0286,['TOHO'],Japan,"English, German, Italian, Japanese"
1535576,Love with a Question Mark,2025-08-25,2025,['Romance'],25,100,0.0143,['FC productions'],India,Hindi
1535739,The Last Of Us,2023-01-15,2023,"['Drama', ' Action', ' Adventure', ' Horror']",100,90,0.0357,['HBO Max'],"Canada, United States of America",English
1541861,Avoidant,2015-12-15,2015,"['Drama', ' Family']",1000,2000,0.0143,['Gabeson Productions'],Australia,English
1527722,le temps détruit nous,2025-09-21,2025,"['Drama', ' Family']",28,9,0.1643,['Experimental Film Fund'],Greece,Greek
1534421,Todos los labubus coreanos acerca de la mente de Benito Gutiérrez,2025-08-22,2025,"['Action', ' Adventure', ' War', ' Science Fiction', ' Comedy', ' Documentary', ' Thriller']",5,1000,0.0143,['Orslok'],Spain,Spanish
1533486,Stree,2018-08-31,2018,"['Horror', ' Comedy']",2750836,19677652,0.0286,"['Maddock Films', ' Jio Studios', ' D2R Films']",India,"English, Hindi"
1490696,At the End of the Elegy,2025-05-26,2025,"['Family', ' Drama']",491,491,0.0643,['Cost Picture'],Indonesia,Indonesian
1492287,Hello Hello,2024-10-31,2024,['Horror'],10,10,0.0071,['Deanc Films'],United Kingdom,English
1492007,Legend Of The StormVeil Four | Dragon Unleashed - AI Film,2025-06-03,2025,"['Adventure', ' Action', ' Family', ' Fantasy', ' Horror', ' History', ' Thriller', ' War']",10000,10000000,0.0786,"['Movie unlock', ' Baynith cinema']","Tanzania, United States of America, United Kingdom",English
1489250,Te Amo Em Pensamento,2025-05-30,2025,"['Drama', ' Romance']",1000,1000,0.0071,['Hiiive films'],Brazil,Portuguese
1489033,Zama Zama,2012-08-24,2012,"['Action', ' Drama']",542000,4912,0.1286,['Kokamoya Productions'],South Africa,"English, Xhosa, Zulu"
1489638,De Skate Eu Vim,2025-05-30,2025,['Documentary'],10,10,0.0143,['Universidade Belas Artes De Sao Paulo'],Brazil,Portuguese
1494913,We don't even feel like fighting anymore,2025-05-20,2025,['Documentary'],200,200,0.0071,"['Centro Universitário Senac', ' Cine Sucata']",Brazil,Portuguese
1492516,IPL 2025,2025-03-22,2025,['Comedy'],312000000,2000000000,0.0286,['TATA Studio'],India,"English, Hindi, Tamil"
1483410,On a quiet Tuesday evening…,2025-05-18,2025,"['Romance', ' Comedy', ' Documentary', ' Animation', ' Music', ' Family']",10,1,0.0071,['Abigail Studios'],United Kingdom,English
1484513,"Bigfoot "" Blood On The Farm """,2025-05-10,2025,"['Horror', ' Thriller', ' Family', ' Science Fiction', ' Action']",414,212,0.0286,['Wright Family Films'],"United States of America, Germany, Italy, India, Japan, Australia","English, German, Hindi, Italian, Japanese"
33699,Setem,2009-07-30,2009,"['Action', ' Comedy']",100000,295117,0.868,['Tayangan Unggul'],Malaysia,Malay
1482890,Man in the Dunes #2,1900-01-01,1900,['Western'],8,11,0.0357,['Vitagraph Company of America'],United States of America,English
1488561,BONNEAU l’histoire vrai,2025-05-25,2025,['Comedy'],100,100,0.0071,['Mado et Adèle Corp.'],France,French
1487796,What the Forest conceals,2023-03-01,2023,['Documentary'],100000,300000,0.0286,['Neovision'],Switzerland,"English, French"
1505915,Euphoria,2019-09-07,2019,['Drama'],200,165,0.1357,"['HBO', ' A24', ' Little Lamb Productions', ' The Reasonable Bunch']",United States of America,"English, Hebrew"
1505180,In This House...,2025-05-03,2025,"['Documentary', ' Horror']",19,37,0.0643,['Liga Film Mahasiswa ITB'],Indonesia,Indonesian
1505435,Butter,2024-10-06,2024,"['Comedy', ' Documentary', ' Drama']",500000,340000,0.0357,['An Independent Production'],Latvia,Latvian
